name	Unique Positions	Total Tags
scaffold_13601	0	0.0
scaffold_13603	2	2.0
scaffold_13605	1	1.0
scaffold_13608	1	3.0
scaffold_1361	66	109.0
scaffold_13612	3	3.0
scaffold_13614	0	0.0
scaffold_13617	2	8.0
scaffold_13619	4	6.0
scaffold_1362	15	30.0
scaffold_13625	3	3.0
scaffold_13626	1	1.0
scaffold_13627	3	143.0
scaffold_13629	1	4.0
scaffold_1363	14	25.0
scaffold_13631	1	1.0
scaffold_13632	1	2.0
scaffold_13633	2	4.0
scaffold_13634	1	1.0
scaffold_13635	1	1.0
scaffold_13638	1	2.0
scaffold_13639	1	2.0
scaffold_1364	9	19.0
scaffold_13640	2	3.0
scaffold_13644	2	2.0
scaffold_13645	1	1.0
scaffold_13646	1	2.0
scaffold_1365	14	21.0
scaffold_13653	4	17.0
scaffold_13654	190	4142.0
scaffold_13657	1	1.0
scaffold_13659	2	4.0
scaffold_1366	14	19.0
scaffold_13661	2	3.0
scaffold_13663	3	4.0
scaffold_13665	1	1.0
scaffold_13666	2	3.0
scaffold_13668	0	0.0
scaffold_13669	2	2.0
scaffold_1367	27	49.0
scaffold_13670	7	12.0
scaffold_13674	12	20.0
scaffold_13675	1	1.0
scaffold_13677	2	2.0
scaffold_13678	6	7.0
scaffold_13679	0	0.0
scaffold_1368	27	94.0
scaffold_13681	1	2.0
scaffold_13687	0	0.0
scaffold_13688	7	18.0
scaffold_13689	2	2.0
scaffold_1369	30	51.0
scaffold_13691	8	12.0
scaffold_13696	1	1.0
scaffold_13697	3	8.0
scaffold_13698	1	1.0
scaffold_13699	5	18.0
scaffold_137	64	379.0
scaffold_1370	4	6.0
scaffold_13702	1	2.0
scaffold_13703	1	2.0
scaffold_13705	519	3492.0
scaffold_13706	2	3.0
scaffold_1371	20	34.0
scaffold_13713	1	1.0
scaffold_13714	2	2.0
scaffold_13717	1	6.0
scaffold_13718	1	1.0
scaffold_13719	0	0.0
scaffold_1372	14	28.0
scaffold_13720	0	0.0
scaffold_13721	2	5.0
scaffold_13722	5	14.0
scaffold_13723	1	1.0
scaffold_13726	2	6.0
scaffold_13727	1	1.0
scaffold_13728	2	4.0
scaffold_1373	7	66.0
scaffold_13733	3	3.0
scaffold_13734	5	6.0
scaffold_13736	28	51.0
scaffold_13738	1	3.0
scaffold_1374	20	801.0
scaffold_13742	2	3.0
scaffold_13744	3	5.0
scaffold_13746	1	2.0
scaffold_13747	0	0.0
scaffold_13748	1	92.0
scaffold_13749	4	6.0
scaffold_1375	8	14.0
scaffold_13750	1	2.0
scaffold_13751	6	51.0
scaffold_13752	2	5.0
scaffold_13754	0	0.0
scaffold_13757	4	14.0
scaffold_13758	2	2.0
scaffold_13759	6	9.0
scaffold_1376	16	25.0
scaffold_13760	2	3.0
scaffold_13763	1	1.0
scaffold_13764	4	16.0
scaffold_13768	2	2.0
scaffold_13769	1	2.0
scaffold_1377	8	15.0
scaffold_13770	1	1.0
scaffold_13776	0	0.0
scaffold_1378	28	113.0
scaffold_13780	1	1.0
scaffold_13781	4	9.0
scaffold_13782	2	6.0
scaffold_13783	0	0.0
scaffold_13784	1	1.0
scaffold_13785	4	8.0
scaffold_1379	16	76.0
scaffold_13790	3	4.0
scaffold_13791	3	4.0
scaffold_13792	3	3.0
scaffold_13793	1	2.0
scaffold_13794	3	18.0
scaffold_13796	1	3.0
scaffold_13797	3	3.0
scaffold_138	53	99.0
scaffold_1380	16	23.0
scaffold_13801	0	0.0
scaffold_13802	1	1.0
scaffold_13803	1	2.0
scaffold_1381	15	96.0
scaffold_13810	2	6.0
scaffold_13811	2	2.0
scaffold_13814	1	3.0
scaffold_13817	2	2.0
scaffold_13818	9	68.0
scaffold_13819	3	6.0
scaffold_1382	15	22.0
scaffold_13821	2	4.0
scaffold_13822	0	0.0
scaffold_13826	1	1.0
scaffold_13829	1	1.0
scaffold_1383	5	20.0
scaffold_13831	4	6.0
scaffold_13835	1	1.0
scaffold_13838	1	1.0
scaffold_13839	5	15.0
scaffold_1384	7	14.0
scaffold_13842	2	2.0
scaffold_13843	2	7.0
scaffold_13844	3	6.0
scaffold_13845	2	7.0
scaffold_13847	1	1.0
scaffold_13848	1	3.0
scaffold_1385	16	155.0
scaffold_13850	1	1.0
scaffold_13853	0	0.0
scaffold_13854	3	5.0
scaffold_13855	6	50.0
scaffold_13857	3	8.0
scaffold_13858	1	1.0
scaffold_1386	13	18.0
scaffold_13866	1	1.0
scaffold_13867	2	7.0
scaffold_13868	1	3.0
scaffold_13869	1	1.0
scaffold_1387	19	28.0
scaffold_13872	3	4.0
scaffold_13873	1	1.0
scaffold_13877	1	4.0
scaffold_13879	1	2.0
scaffold_1388	37	686.0
scaffold_13880	1	1.0
scaffold_13881	0	0.0
scaffold_13884	3	4.0
scaffold_13887	21	215.0
scaffold_1389	7	11.0
scaffold_13890	2	8.0
scaffold_13892	1	6.0
scaffold_13893	1	1.0
scaffold_13894	1	1.0
scaffold_13895	2	22.0
scaffold_13898	32	322.0
scaffold_139	62	159.0
scaffold_1390	4	4.0
scaffold_13901	1	2.0
scaffold_13903	1	1.0
scaffold_13904	2	8.0
scaffold_13905	1	1.0
scaffold_13908	4	5.0
scaffold_13909	9	35.0
scaffold_1391	9	23.0
scaffold_13910	2	2.0
scaffold_13913	0	0.0
scaffold_13916	1	1.0
scaffold_13917	1	2.0
scaffold_13918	1	1.0
scaffold_1392	12	65.0
scaffold_13920	1	1.0
scaffold_13923	1	1.0
scaffold_13924	2	3.0
scaffold_13928	31	1566.0
scaffold_13929	13	24.0
scaffold_1393	16	35.0
scaffold_13932	4	6.0
scaffold_13933	3	3.0
scaffold_13934	1	1.0
scaffold_13935	1	1.0
scaffold_13939	2	6.0
scaffold_1394	22	41.0
scaffold_13941	1	2.0
scaffold_13943	1	2.0
scaffold_13944	1	1.0
scaffold_13949	1	3.0
scaffold_1395	6	13.0
scaffold_13953	3	6.0
scaffold_13955	1	3.0
scaffold_13956	2	8.0
scaffold_13957	1	1.0
scaffold_13959	2	4.0
scaffold_1396	13	28.0
scaffold_13960	9	13.0
scaffold_13961	4	10.0
scaffold_13964	1	1.0
scaffold_13965	1	2.0
scaffold_13966	1	1.0
scaffold_13968	1	4.0
scaffold_1397	29	90.0
scaffold_13970	2	2.0
scaffold_13971	1	1.0
scaffold_13972	2	13.0
scaffold_13974	2	6.0
scaffold_13975	4	5.0
scaffold_1398	13	22.0
scaffold_13981	0	0.0
scaffold_13988	1	1.0
scaffold_1399	15	25.0
scaffold_13996	1	1.0
scaffold_13998	21	61.0
scaffold_13999	3	3.0
scaffold_14	79	286.0
scaffold_140	30	63.0
scaffold_1400	10	16.0
scaffold_14004	2	6.0
scaffold_14005	1	2.0
scaffold_14006	1	1.0
scaffold_1401	37	79.0
scaffold_14011	0	0.0
scaffold_14012	5	6.0
scaffold_14017	7	7.0
scaffold_1402	12	34.0
scaffold_14020	0	0.0
scaffold_14022	1	1.0
scaffold_14024	1	1.0
scaffold_1403	41	688.0
scaffold_14033	4	24.0
scaffold_14034	4	6.0
scaffold_1404	11	24.0
scaffold_14040	2	5.0
scaffold_14043	1	1.0
scaffold_14044	1	1.0
scaffold_14045	4	10.0
scaffold_14046	1	2.0
scaffold_14048	1	1.0
scaffold_1405	12	21.0
scaffold_14050	0	0.0
scaffold_14051	2	2.0
scaffold_14052	3	5.0
scaffold_14055	1	1.0
scaffold_14056	1	1.0
scaffold_1406	9	15.0
scaffold_14060	5	16.0
scaffold_14062	1	2.0
scaffold_14065	0	0.0
scaffold_14069	2	4.0
scaffold_1407	37	76.0
scaffold_14072	1	3.0
scaffold_14073	6	15.0
scaffold_14074	2	5.0
scaffold_14079	1	5.0
scaffold_1408	16	100.0
scaffold_14080	0	0.0
scaffold_14081	1	3.0
scaffold_14082	2	5.0
scaffold_14085	2	5.0
scaffold_14089	7	15.0
scaffold_1409	18	40.0
scaffold_14090	12	374.0
scaffold_14091	1	1.0
scaffold_14095	2	3.0
scaffold_14096	3	4.0
scaffold_14097	3	7.0
scaffold_141	44	214.0
scaffold_1410	8	12.0
scaffold_14100	2	22.0
scaffold_14105	1	1.0
scaffold_14109	1	2.0
scaffold_1411	9	14.0
scaffold_14116	1	1.0
scaffold_14119	5	306.0
scaffold_1412	18	34.0
scaffold_14120	1	1.0
scaffold_14121	3	5.0
scaffold_14122	2	7.0
scaffold_14126	1	1.0
scaffold_14128	3	6.0
scaffold_14129	5	31.0
scaffold_1413	24	140.0
scaffold_14132	1	4.0
scaffold_14134	2	2.0
scaffold_14136	0	0.0
scaffold_14137	30	34.0
scaffold_1414	17	27.0
scaffold_14143	0	0.0
scaffold_14144	0	0.0
scaffold_14145	1	2.0
scaffold_14146	1	1.0
scaffold_14148	1	1.0
scaffold_14149	0	0.0
scaffold_1415	12	253.0
scaffold_14153	1	1.0
scaffold_14156	5	7.0
scaffold_14157	3	4.0
scaffold_14159	2	2.0
scaffold_1416	7	12.0
scaffold_14161	4	17.0
scaffold_14165	1	2.0
scaffold_14166	2	3.0
scaffold_14168	3	5.0
scaffold_14169	1	1.0
scaffold_1417	1	1.0
scaffold_14170	2	3.0
scaffold_14174	0	0.0
scaffold_14177	1	1.0
scaffold_14178	2	2.0
scaffold_1418	13	24.0
scaffold_14181	0	0.0
scaffold_14182	1	1.0
scaffold_14184	1	1.0
scaffold_14185	1	1.0
scaffold_14186	2	4.0
scaffold_14187	7	11.0
scaffold_14188	1	1.0
scaffold_1419	14	75.0
scaffold_14190	2	2.0
scaffold_14192	1	1.0
scaffold_14193	1	1.0
scaffold_14194	2	2.0
scaffold_14199	2	3.0
scaffold_142	33	72.0
scaffold_1420	16	76.0
scaffold_14200	1	4.0
scaffold_14202	4	5.0
scaffold_14204	2	3.0
scaffold_14206	1	1.0
scaffold_14207	2	2.0
scaffold_14209	2	5.0
scaffold_1421	14	43.0
scaffold_14213	2	6.0
scaffold_14214	3	3.0
scaffold_14215	1	1.0
scaffold_14217	1	1.0
scaffold_14218	1	1.0
scaffold_1422	4	21.0
scaffold_14221	0	0.0
scaffold_14222	1	6.0
scaffold_14223	2	2.0
scaffold_14226	0	0.0
scaffold_14229	2	3.0
scaffold_1423	14	20.0
scaffold_14230	1	1.0
scaffold_14231	2	5.0
scaffold_14233	2	3.0
scaffold_14234	0	0.0
scaffold_1424	19	50.0
scaffold_14240	1	2.0
scaffold_14243	7	141.0
scaffold_14248	1	1.0
scaffold_14249	1	1.0
scaffold_1425	11	15.0
scaffold_14251	1	1.0
scaffold_14253	0	0.0
scaffold_14255	2	5.0
scaffold_14258	1	1.0
scaffold_14259	1	1.0
scaffold_1426	10	26.0
scaffold_14260	2	102.0
scaffold_14263	5	16.0
scaffold_14264	1	1.0
scaffold_14266	3	11.0
scaffold_14268	7	16.0
scaffold_1427	8	15.0
scaffold_14272	2	2.0
scaffold_14273	1	3.0
scaffold_14274	0	0.0
scaffold_14275	1	2.0
scaffold_14279	2	3.0
scaffold_1428	21	35.0
scaffold_14289	6	12.0
scaffold_1429	24	44.0
scaffold_14290	2	2.0
scaffold_14291	1	2.0
scaffold_14294	1	1.0
scaffold_14296	4	9.0
scaffold_143	60	299.0
scaffold_1430	21	38.0
scaffold_14301	1	1.0
scaffold_14303	1	1.0
scaffold_14306	1	3.0
scaffold_14308	2	3.0
scaffold_1431	19	137.0
scaffold_14311	1	1.0
scaffold_14313	1	1.0
scaffold_14315	1	3.0
scaffold_14317	1	1.0
scaffold_14319	1	2.0
scaffold_1432	20	317.0
scaffold_14328	1	1.0
scaffold_14329	1	1.0
scaffold_1433	13	18.0
scaffold_14333	1	1.0
scaffold_14334	0	0.0
scaffold_14335	2	4.0
scaffold_14336	2	2.0
scaffold_14337	1	1.0
scaffold_14338	1	4.0
scaffold_1434	1	1.0
scaffold_14340	4	4.0
scaffold_14343	1	1.0
scaffold_14344	1	2.0
scaffold_14346	2	3.0
scaffold_1435	4	10.0
scaffold_14353	1	3.0
scaffold_14355	1	3.0
scaffold_14358	1	2.0
scaffold_1436	6	9.0
scaffold_14361	2	5.0
scaffold_14364	5	6.0
scaffold_14367	1	1.0
scaffold_1437	14	20.0
scaffold_14377	2	2.0
scaffold_14378	23	771.0
scaffold_1438	14	26.0
scaffold_14382	1	1.0
scaffold_14384	1	2.0
scaffold_14386	7	9.0
scaffold_14388	1	1.0
scaffold_1439	14	25.0
scaffold_14391	4	4.0
scaffold_14393	6	46.0
scaffold_14396	2	4.0
scaffold_144	75	133.0
scaffold_1440	17	41.0
scaffold_14405	3	5.0
scaffold_14406	3	7.0
scaffold_14409	2	2.0
scaffold_1441	25	119.0
scaffold_14410	1	1.0
scaffold_14413	1	4.0
scaffold_14414	4	5.0
scaffold_14417	2	6.0
scaffold_14419	1	2.0
scaffold_1442	10	19.0
scaffold_14421	1	1.0
scaffold_14423	1	1.0
scaffold_14425	1	2.0
scaffold_14427	2	2.0
scaffold_14428	6	24.0
scaffold_14429	3	15.0
scaffold_1443	10	21.0
scaffold_14431	2	2.0
scaffold_14433	4	14.0
scaffold_14437	1	1.0
scaffold_1444	33	173.0
scaffold_14441	1	1.0
scaffold_14442	1	3.0
scaffold_14445	1	1.0
scaffold_14446	0	0.0
scaffold_14447	1	1.0
scaffold_1445	45	383.0
scaffold_14450	4	4.0
scaffold_14451	1	1.0
scaffold_14453	2	3.0
scaffold_14454	3	17.0
scaffold_14456	7	12.0
scaffold_14459	2	2.0
scaffold_1446	8	31.0
scaffold_14461	2	2.0
scaffold_14462	1	2.0
scaffold_14464	2	4.0
scaffold_14465	1	1.0
scaffold_14466	3	5.0
scaffold_14467	1	1.0
scaffold_1447	19	279.0
scaffold_14472	3	6.0
scaffold_14473	1	1.0
scaffold_14474	4	7.0
scaffold_14476	4	244.0
scaffold_14479	2	2.0
scaffold_1448	6	10.0
scaffold_14480	2	23.0
scaffold_14482	0	0.0
scaffold_14485	1	1.0
scaffold_14486	1	1.0
scaffold_1449	1	5.0
scaffold_14490	2	4.0
scaffold_14495	1	2.0
scaffold_14498	1	4.0
scaffold_145	56	510.0
scaffold_1450	6	13.0
scaffold_14500	1	1.0
scaffold_14501	2	2.0
scaffold_14506	2	4.0
scaffold_1451	11	20.0
scaffold_14511	1	2.0
scaffold_14513	1	1.0
scaffold_14514	2	3.0
scaffold_14517	1	1.0
scaffold_14518	1	1.0
scaffold_1452	21	55.0
scaffold_14522	1	1.0
scaffold_14525	1	3.0
scaffold_14526	1	1.0
scaffold_14528	1	3.0
scaffold_14529	1	1.0
scaffold_1453	11	19.0
scaffold_14531	1	1.0
scaffold_14532	1	1.0
scaffold_14535	1	2.0
scaffold_14536	2	5.0
scaffold_14538	2	5.0
scaffold_1454	18	108.0
scaffold_14540	2	3.0
scaffold_14543	0	0.0
scaffold_14544	3	47.0
scaffold_14545	2	3.0
scaffold_14546	1	3.0
scaffold_14549	1	1.0
scaffold_1455	17	27.0
scaffold_14551	88	161.0
scaffold_14555	2	2.0
scaffold_14556	1	2.0
scaffold_1456	16	38.0
scaffold_14560	3	3.0
scaffold_14563	1	1.0
scaffold_14567	4	5.0
scaffold_14568	2	3.0
scaffold_14569	2	3.0
scaffold_1457	15	21.0
scaffold_14570	0	0.0
scaffold_14572	5	6.0
scaffold_14574	2	6.0
scaffold_14576	1	1.0
scaffold_14577	4	6.0
scaffold_14579	8	675.0
scaffold_1458	12	16.0
scaffold_14583	3	6.0
scaffold_14586	2	2.0
scaffold_14587	0	0.0
scaffold_14588	1	1.0
scaffold_1459	33	78.0
scaffold_14590	1	1.0
scaffold_14591	2	3.0
scaffold_14593	1	32.0
scaffold_14594	1	1.0
scaffold_14595	0	0.0
scaffold_14596	4	6.0
scaffold_14598	2	4.0
scaffold_14599	3	12.0
scaffold_146	47	86.0
scaffold_1460	31	60.0
scaffold_14600	0	0.0
scaffold_14602	0	0.0
scaffold_14603	2	2.0
scaffold_14604	4	21.0
scaffold_14606	4	4.0
scaffold_14609	3	8.0
scaffold_1461	28	877.0
scaffold_14613	1	1.0
scaffold_14614	7	15.0
scaffold_14619	1	2.0
scaffold_1462	8	12.0
scaffold_14620	3	5.0
scaffold_14623	3	5.0
scaffold_14624	1	1.0
scaffold_14625	1	1.0
scaffold_14626	1	2.0
scaffold_14627	4	78.0
scaffold_14628	3	7.0
scaffold_1463	10	21.0
scaffold_14630	1	1.0
scaffold_14631	4	4.0
scaffold_14632	1	1.0
scaffold_14633	6	13.0
scaffold_14634	1	3.0
scaffold_14636	2	48.0
scaffold_14637	1	1.0
scaffold_14638	0	0.0
scaffold_14639	5	15.0
scaffold_1464	16	427.0
scaffold_14643	1	2.0
scaffold_14645	1	1.0
scaffold_14647	5	185.0
scaffold_14649	5	7.0
scaffold_1465	41	69.0
scaffold_14651	2	3.0
scaffold_14653	2	2.0
scaffold_14655	2	8.0
scaffold_14656	6	8.0
scaffold_14657	1	1.0
scaffold_14658	1	1.0
scaffold_1466	5	5.0
scaffold_14660	1	1.0
scaffold_14661	1	1.0
scaffold_1467	17	26.0
scaffold_14670	2	91.0
scaffold_14671	1	1.0
scaffold_14674	1	1.0
scaffold_14676	1	1.0
scaffold_14679	1	1.0
scaffold_1468	14	34.0
scaffold_14681	1	3.0
scaffold_1469	10	20.0
scaffold_14690	0	0.0
scaffold_14692	1	1.0
scaffold_14693	1	1.0
scaffold_14695	7	14.0
scaffold_14696	7	11.0
scaffold_14698	3	5.0
scaffold_14699	6	6.0
scaffold_147	49	228.0
scaffold_1470	20	125.0
scaffold_14702	2	4.0
scaffold_14708	2	2.0
scaffold_1471	12	17.0
scaffold_14711	1	1.0
scaffold_14712	1	4.0
scaffold_14715	5	10.0
scaffold_14716	2	3.0
scaffold_14718	1	1.0
scaffold_14719	2	4.0
scaffold_1472	10	21.0
scaffold_14720	1	1.0
scaffold_14727	2	4.0
scaffold_14729	2	5.0
scaffold_1473	16	27.0
scaffold_14730	2	2.0
scaffold_14732	7	9.0
scaffold_14733	0	0.0
scaffold_14734	1	1.0
scaffold_14736	1	3.0
scaffold_1474	6	9.0
scaffold_14740	0	0.0
scaffold_14744	2	3.0
scaffold_14747	1	3.0
scaffold_14748	1	3.0
scaffold_1475	17	53.0
scaffold_14751	1	2.0
scaffold_14754	3	7.0
scaffold_14755	1	3.0
scaffold_14757	1	3.0
scaffold_14759	2	2.0
scaffold_1476	17	22.0
scaffold_14760	1	1.0
scaffold_14762	1	4.0
scaffold_14763	1	1.0
scaffold_14764	1	1.0
scaffold_14766	1	1.0
scaffold_14769	1	7.0
scaffold_1477	70	1795.0
scaffold_14770	6	13.0
scaffold_14773	0	0.0
scaffold_14774	4	6.0
scaffold_14777	2	3.0
scaffold_14778	2	2.0
scaffold_14779	3	3.0
scaffold_1478	7	12.0
scaffold_14781	2	3.0
scaffold_14784	1	1.0
scaffold_14786	2	8.0
scaffold_14789	1	2.0
scaffold_1479	25	36.0
scaffold_14790	2	3.0
scaffold_14791	1	1.0
scaffold_14793	0	0.0
scaffold_14794	1	1.0
scaffold_14796	3	5.0
scaffold_14798	2	4.0
scaffold_148	59	157.0
scaffold_1480	8	15.0
scaffold_14800	2	3.0
scaffold_14803	1	1.0
scaffold_14806	1	1.0
scaffold_1481	6	8.0
scaffold_14812	2	8.0
scaffold_14814	1	1.0
scaffold_14817	3	3.0
scaffold_14818	1	1.0
scaffold_14819	1	1.0
scaffold_1482	26	334.0
scaffold_14826	5	14.0
scaffold_14829	1	2.0
scaffold_1483	4	23.0
scaffold_14833	3	7.0
scaffold_14838	1	3.0
scaffold_1484	13	23.0
scaffold_14841	2	6.0
scaffold_14844	6	8.0
scaffold_14846	2	3.0
scaffold_14847	1	3.0
scaffold_14848	2	5.0
scaffold_1485	10	20.0
scaffold_14850	1	1.0
scaffold_14851	9	24.0
scaffold_14852	2	3.0
scaffold_14853	2	3.0
scaffold_14858	1	1.0
scaffold_14859	1	1.0
scaffold_1486	17	28.0
scaffold_14860	1	1.0
scaffold_14867	6	28.0
scaffold_1487	15	34.0
scaffold_14870	2	2.0
scaffold_14872	10	30.0
scaffold_14873	1	1.0
scaffold_14876	2	3.0
scaffold_14877	1	3.0
scaffold_14879	7	54.0
scaffold_1488	16	48.0
scaffold_14881	0	0.0
scaffold_14884	1	1.0
scaffold_14888	1	2.0
scaffold_1489	7	13.0
scaffold_14890	3	3.0
scaffold_14896	0	0.0
scaffold_14897	1	1.0
scaffold_14898	1	3.0
scaffold_149	55	483.0
scaffold_1490	17	23.0
scaffold_14903	1	1.0
scaffold_14905	3	5.0
scaffold_14906	1	3.0
scaffold_14908	0	0.0
scaffold_14909	7	14.0
scaffold_1491	5	12.0
scaffold_14910	1	3.0
scaffold_14912	1	4.0
scaffold_14913	2	3.0
scaffold_14915	1	1.0
scaffold_14917	1	1.0
scaffold_14919	1	1.0
scaffold_1492	16	25.0
scaffold_14925	1	1.0
scaffold_14928	1	1.0
scaffold_14929	1	2.0
scaffold_1493	7	11.0
scaffold_14932	0	0.0
scaffold_14933	1	1.0
scaffold_14934	1	2.0
scaffold_14938	1	1.0
scaffold_1494	9	23.0
scaffold_14942	1	3.0
scaffold_14944	6	39.0
scaffold_14945	1	1.0
scaffold_14947	1	1.0
scaffold_1495	2	3.0
scaffold_14952	0	0.0
scaffold_14953	5	521.0
scaffold_14956	1	1.0
scaffold_14957	1	1.0
scaffold_14958	7	30.0
scaffold_1496	16	32.0
scaffold_14965	0	0.0
scaffold_14966	1	1.0
scaffold_14967	1	1.0
scaffold_14969	1	1.0
scaffold_1497	10	18.0
scaffold_14970	4	13.0
scaffold_14972	2	2.0
scaffold_14975	0	0.0
scaffold_14978	1	1.0
scaffold_14979	6	14.0
scaffold_1498	6	8.0
scaffold_14982	0	0.0
scaffold_14983	2	4.0
scaffold_14986	0	0.0
scaffold_14987	1	2.0
scaffold_14988	1	1.0
scaffold_1499	10	17.0
scaffold_14991	2	7.0
scaffold_14992	1	7.0
scaffold_14995	5	7.0
scaffold_14996	1	1.0
scaffold_14997	5	11.0
scaffold_14998	3	3.0
scaffold_14999	3	5.0
scaffold_15	102	295.0
scaffold_150	95	183.0
scaffold_1500	20	60.0
scaffold_15000	1	2.0
scaffold_15002	10	13.0
scaffold_15004	1	3.0
scaffold_15006	3	4.0
scaffold_15007	2	3.0
scaffold_1501	12	26.0
scaffold_15010	2	2.0
scaffold_15012	1	5.0
scaffold_15013	2	2.0
scaffold_15016	2	2.0
scaffold_15018	2	4.0
scaffold_15019	1	11.0
scaffold_1502	48	237.0
scaffold_15020	1	3.0
scaffold_15022	2	3.0
scaffold_15024	3	4.0
scaffold_15025	2	3.0
scaffold_15026	1	1.0
scaffold_15027	1	3.0
scaffold_15028	0	0.0
scaffold_15029	1	1.0
scaffold_1503	19	36.0
scaffold_15030	1	1.0
scaffold_15031	6	12.0
scaffold_15033	1	3.0
scaffold_15035	1	1.0
scaffold_15039	1	1.0
scaffold_1504	18	148.0
scaffold_15040	2	2.0
scaffold_15041	3	8.0
scaffold_15042	1	1.0
scaffold_15044	0	0.0
scaffold_15046	3	3.0
scaffold_15048	1	1.0
scaffold_15049	1	1.0
scaffold_1505	33	139.0
scaffold_15050	1	1.0
scaffold_15052	1	4.0
scaffold_15053	1	2.0
scaffold_15058	1	4.0
scaffold_1506	9	18.0
scaffold_15061	1	1.0
scaffold_15062	3	6.0
scaffold_15063	2	6.0
scaffold_15067	1	1.0
scaffold_15069	1	7.0
scaffold_1507	14	25.0
scaffold_15072	1	1.0
scaffold_15074	1	1.0
scaffold_15079	2	3.0
scaffold_1508	9	21.0
scaffold_15080	1	1.0
scaffold_15084	1	1.0
scaffold_15085	3	10.0
scaffold_15086	1	1.0
scaffold_15087	2	2.0
scaffold_15089	1	1.0
scaffold_1509	17	35.0
scaffold_15090	1	2.0
scaffold_15091	7	12.0
scaffold_15092	2	5.0
scaffold_15094	1	1.0
scaffold_15095	1	1.0
scaffold_151	23	50.0
scaffold_1510	8	37.0
scaffold_15101	2	4.0
scaffold_15107	3	10.0
scaffold_15108	0	0.0
scaffold_1511	19	34.0
scaffold_15112	1	1.0
scaffold_15115	1	3.0
scaffold_15117	2	3.0
scaffold_15119	14	66.0
scaffold_1512	18	34.0
scaffold_15127	1	1.0
scaffold_15129	2	3.0
scaffold_1513	8	8.0
scaffold_15131	1	2.0
scaffold_15133	4	8.0
scaffold_15135	116	1802.0
scaffold_15139	8	19.0
scaffold_1514	15	25.0
scaffold_15140	58	265.0
scaffold_15142	4	10.0
scaffold_15144	0	0.0
scaffold_15145	1	1.0
scaffold_15147	2	2.0
scaffold_15149	1	1.0
scaffold_1515	5	14.0
scaffold_15152	1	1.0
scaffold_1516	16	26.0
scaffold_15160	0	0.0
scaffold_15162	1	2.0
scaffold_15166	1	1.0
scaffold_15167	1	1.0
scaffold_1517	2	2.0
scaffold_15170	1	1.0
scaffold_15177	1	1.0
scaffold_1518	5	7.0
scaffold_15183	0	0.0
scaffold_15186	2	4.0
scaffold_15187	3	8.0
scaffold_1519	11	28.0
scaffold_15192	17	82.0
scaffold_15196	1	1.0
scaffold_15197	1	1.0
scaffold_152	34	56.0
scaffold_1520	27	57.0
scaffold_15201	2	2.0
scaffold_15202	1	2.0
scaffold_15205	2	3.0
scaffold_1521	11	15.0
scaffold_15210	1	1.0
scaffold_15211	0	0.0
scaffold_15214	3	4.0
scaffold_15215	1	1.0
scaffold_15216	1	3.0
scaffold_15219	2	3.0
scaffold_1522	18	25.0
scaffold_15220	1	1.0
scaffold_15223	5	44.0
scaffold_15226	0	0.0
scaffold_15227	0	0.0
scaffold_15229	1	3.0
scaffold_1523	9	20.0
scaffold_15230	1	2.0
scaffold_15232	1	2.0
scaffold_15236	5	84.0
scaffold_15237	1	1.0
scaffold_1524	4	4.0
scaffold_15241	3	52.0
scaffold_15243	2	5.0
scaffold_1525	12	24.0
scaffold_15252	1	1.0
scaffold_15256	3	3.0
scaffold_1526	22	112.0
scaffold_15261	15	25.0
scaffold_15263	1	1.0
scaffold_15266	3	6.0
scaffold_15267	1	1.0
scaffold_15268	1	1.0
scaffold_15269	3	4.0
scaffold_1527	26	165.0
scaffold_15271	2	6.0
scaffold_15279	1	3.0
scaffold_1528	40	97.0
scaffold_15281	1	4.0
scaffold_15282	3	8.0
scaffold_15284	1	1.0
scaffold_15287	2	2.0
scaffold_15288	1	3.0
scaffold_1529	19	76.0
scaffold_15291	0	0.0
scaffold_15296	2	3.0
scaffold_15297	2	4.0
scaffold_15298	1	4.0
scaffold_153	49	174.0
scaffold_1530	27	85.0
scaffold_15302	1	1.0
scaffold_15303	10	17.0
scaffold_15304	1	1.0
scaffold_15306	1	1.0
scaffold_1531	14	166.0
scaffold_15310	9	17.0
scaffold_15311	1	1.0
scaffold_15312	3	3.0
scaffold_15314	1	1.0
scaffold_15315	3	3.0
scaffold_15318	2	5.0
scaffold_1532	5	8.0
scaffold_15322	2	6.0
scaffold_15327	4	7.0
scaffold_1533	15	25.0
scaffold_15332	2	5.0
scaffold_15335	4	14.0
scaffold_15336	3	5.0
scaffold_15339	2	3.0
scaffold_1534	7	7.0
scaffold_15343	1	2.0
scaffold_15347	2	3.0
scaffold_1535	7	12.0
scaffold_15354	1	1.0
scaffold_15355	2	2.0
scaffold_15356	1	1.0
scaffold_15357	5	17.0
scaffold_1536	22	139.0
scaffold_15362	1	1.0
scaffold_15363	1	26.0
scaffold_15364	0	0.0
scaffold_15368	1	1.0
scaffold_15369	1	4.0
scaffold_1537	20	46.0
scaffold_15371	1	2.0
scaffold_15372	2	4.0
scaffold_15375	2	14.0
scaffold_1538	18	1776.0
scaffold_15380	2	32.0
scaffold_15382	1	2.0
scaffold_15384	1	3.0
scaffold_15385	4	8.0
scaffold_15388	0	0.0
scaffold_1539	35	165.0
scaffold_15392	1	3.0
scaffold_15394	1	1.0
